time,value
607.2334440005943,23.0
911.3627929994836,22.5
1517.8457610001788,22.0
910.9100679997355,21.5
1517.8569580009207,21.0
2125.033508999273,20.5
2124.926282000728,20.0
2428.5667549995705,19.5
3339.3621760001406,19.0
2732.04253000021,18.5
3339.4040239993483,18.0
3339.109532000497,17.5
1517.9931649994105,18.0
303.7496360000223,23.0
303.5092569999397,20.0
303.55134800076485,19.0
303.5461089992896,18.5
303.6276080003008,18.0
911.5978119997308,17.5
910.6382470000535,19.5
303.6789970006794,22.0
303.4697269992903,19.5
303.6071589998901,18.5
303.6420640004799,18.0
1214.1492060003802,23.5
303.65511999931186,21.0
303.6457380000502,19.5
303.4251490002498,19.0
303.5943510001525,18.5
607.1299580000341,18.0
910.7392020002007,22.5
303.50445299968123,22.0
303.5889679994434,20.0
303.4210350001231,19.0
303.5664330003783,18.5
911.0005249995738,18.0
303.46213200036436,20.5
303.74100599996746,22.0
303.45604899991304,20.0
303.6230290001258,19.0
303.6183399995789,18.5
910.5898460000753,20.0
303.66270000021905,22.5
304.55516200046986,20.0
303.5224119992927,19.0
303.6561810001731,18.5
303.6675909999758,24.0
303.58180700056255,27.0
303.546272999607,28.5
303.5597470002249,29.5
303.56916399952024,30.0
303.6975010000169,31.0
607.0840739998966,32.0
303.65230500046164,32.5
608.075416999869,33.0
303.5285000000149,33.5
303.9086100002751,34.0
607.3211619993672,34.5
607.1525510000065,35.0
303.57471700012684,34.0
303.69668000005186,29.5
303.802283000201,27.5
303.6214460004121,26.5
304.80502499919385,25.5
607.0750950006768,28.5
607.1694979993626,26.0
303.53720699995756,29.5
303.60094500053674,29.0
303.5158390002325,26.5
303.66350999940187,25.0
303.47223400045186,29.0
303.7102450001985,28.0
304.6856889994815,26.0
303.5104090003297,29.5
303.68783999979496,28.0
303.57752100005746,26.0
303.44192999973893,25.0
304.0530869998038,27.0
303.70454500056803,31.0
303.43349500000477,27.5
304.4538329998031,26.0
302.9948690002784,27.0
303.64205100014806,29.0
303.54428899940103,26.0
303.64727800060064,25.0
303.5081379991025,29.0
303.569997000508,28.5
303.5563719999045,26.0
303.65477600041777,25.0
304.55140499956906,27.0
303.86029199976474,31.0
303.4328970005736,27.0
303.6428559999913,25.5
303.51202399935573,29.0
303.44708999991417,27.5
303.55819100048393,25.5
303.68118999991566,25.0
303.5348199997097,27.5
303.67210000008345,30.5
303.57744200062007,27.0
303.5161289991811,25.5
303.41165400017053,24.5
303.7524270005524,29.0
303.47023999970406,28.0
303.58921799995005,26.0
303.5230099996552,27.5
303.68634400051087,31.0
303.4898809995502,27.5
303.65070800017565,25.5
303.5894120000303,25.0
303.4573400001973,24.5
303.580880000256,25.5
303.63370199967176,28.5
303.527826000005,26.0
303.41526699997485,27.0
303.7461630003527,29.0
303.46324099972844,26.0
304.60387399978936,25.0
303.47163099981844,25.5
303.9804160008207,30.5
303.1244689999148,27.5
303.5293699996546,25.5
303.68439299985766,25.0
304.4599040001631,25.5
303.66473999992013,30.0
304.3333710003644,26.5
303.5631439993158,25.5
303.4343560002744,24.5
303.6548659997061,29.0
607.2066810000688,26.5
303.49855800066143,26.0
303.5395179996267,25.5
607.0692849997431,28.5
303.7794620003551,29.5
303.6491679996252,27.0
303.7686900002882,26.5
303.53697500005364,26.0
303.6737219998613,26.5
303.6694510001689,31.0
303.5430870000273,29.0
303.57597699947655,27.5
303.493978000246,27.0
303.50494400039315,26.5
607.3093119999394,30.0
304.05978699959815,31.0
303.1338020004332,28.0
304.56095199938864,27.0
303.52109000086784,26.5
607.2492309994996,26.0
607.0690440004691,25.5
303.6679529994726,30.5
303.70537799969316,29.0
303.52530100010335,26.5
303.4337579999119,25.5
607.1600370006636,25.0
607.4135659998283,24.5
606.9956050002947,24.0
607.477203999646,26.5
303.75638699997216,28.5
303.417356999591,26.0
303.56100300047547,24.5
6982.777813999914,24.0
910.8722689999267,23.5
1214.0773170003667,23.0
1518.1551190000027,22.5
2429.6044910000637,25.5
303.6151350000873,26.0
303.48531799949706,24.0
303.52207500021905,23.0
303.6421769997105,22.5
303.6064109997824,28.5
303.65559499990195,25.5
303.76966300047934,24.0
303.56417000014335,23.0
607.0823639994487,22.5
607.1320270001888,27.5
303.5479669999331,25.5
303.656794000417,24.0
303.64956799987704,23.0
607.2039609998465,22.5
1821.5281560001895,22.0
2428.728693000041,21.5
2428.8221869999543,21.0
2732.068892000243,20.5
2733.330901999958,23.0
303.64212199952453,25.0
303.4894470004365,22.5
303.536334999837,21.5
303.4909100001678,21.0
303.68252999987453,20.5
1214.5909820003435,24.5
303.70812599919736,23.5
303.5279660001397,22.0
303.50616300012916,21.0
607.0494470000267,23.0
303.7525439998135,27.0
303.5278030000627,23.5
303.64952199999243,22.0
303.50680899992585,21.5
303.53240200039,21.0
910.7111430000514,22.0
303.5737290000543,25.5
303.4882849995047,23.0
303.6729480000213,21.5
607.1549880001694,24.5
303.6693660002202,26.5
303.4355879994109,23.5
303.73850000090897,22.0
303.44419999979436,21.5
607.0358229996637,21.0
607.2100560003892,24.5
303.5865249997005,25.5
303.5309880003333,23.0
303.4380040001124,22.0
303.9662109995261,21.5
303.59028400015086,22.0
303.6432459997013,27.0
303.54677900020033,24.5
303.5303830001503,22.5
303.6351990001276,22.0
303.458209999837,21.5
607.0293669998646,21.0
303.6502620000392,25.5
303.52398299984634,24.0
303.7867959998548,22.5
303.5264090001583,22.0
303.60305200051516,23.0
303.75030199997127,28.0
303.48776299972087,24.0
303.6597990002483,22.5
303.52763599995524,22.0
303.6112500000745,21.5
911.979516999796,26.0
303.5051640002057,25.0
303.99931999947876,23.0
303.3177610002458,22.0
303.96342699974775,21.5
303.44562400039285,23.5
303.74880099948496,27.0
303.448319000192,24.0
303.66861299984157,22.5
303.4351270003244,22.0
303.617159999907,21.5
911.2634340003133,26.0
303.4201779998839,25.0
303.75615599937737,23.0
303.5930730002001,22.0
303.52469300013036,21.5
304.65174300037324,26.0
303.546167999506,24.5
303.48374800011516,23.0
303.73945100046694,22.0
607.2329169996083,21.5
303.570340000093,22.5
303.7646159995347,26.0
303.6606160001829,23.5
303.4471340002492,22.5
303.625710000284,22.0
303.50706799980253,21.5
303.6361729996279,22.0
303.89967800024897,21.5
910.648899000138,21.0
7287.087189999409,21.5
303.76956200040877,26.5
303.52964099962264,29.0
303.5220160000026,25.0
303.4467440005392,23.5
303.7621069997549,22.5
303.4998960001394,22.0
607.1204500002787,21.5
911.0514839999378,21.0
2125.8456549998373,20.5
1214.2740009995177,21.0
303.5893260007724,25.0
303.7038369998336,23.5
303.44712799973786,22.0
303.61442300025374,21.5
607.6302779996768,21.0
1214.5207219999284,20.5
2428.8480759998783,21.5
303.64077100064605,26.5
303.6166479997337,29.5
303.7101339995861,30.5
303.5040980000049,31.5
303.6216959999874,32.5
303.54665799997747,33.0
303.53795700054616,33.5
303.5369159998372,34.0
303.5316770002246,34.5
303.5340839996934,35.0
303.54342100024223,35.5
303.58335699979216,33.0
303.7145659998059,29.0
304.59616500046104,27.5
302.94389200024307,26.5
303.5650159996003,26.0
607.671606999822,25.5
303.43135299999267,25.0
910.7656230004504,24.5
607.2486229995266,24.0
303.50777000002563,25.5
303.83490599971265,29.0
303.4896619999781,26.0
303.6588190002367,25.0
303.4852930000052,24.5
303.510979000479,24.0
304.9449309995398,26.0
607.3004020005465,25.0
303.51896899938583,24.0
607.5484410002828,23.5
607.0349350003526,27.0
607.1798759996891,25.0
303.622955000028,24.0
608.1511509995908,23.5
303.5707290004939,26.5
303.938597000204,29.0
303.4371569994837,26.0
303.6424639998004,24.5
303.71726500056684,24.0
303.4102569995448,23.5
303.5899060005322,27.0
303.6217719996348,25.5
303.7417390001938,24.5
303.4260160000995,24.0
303.55363899935037,26.5
303.68937800079584,28.0
303.4087479999289,25.5
303.69281099922955,24.5
303.4243110008538,24.0
303.5169539991766,23.5
303.54252800066024,27.5
303.62591699976474,27.0
303.4483880000189,25.0
303.74259599950165,24.0
303.7035780008882,23.5
607.2498039994389,28.0
303.3520109998062,26.0
303.53490700013936,24.5
303.68672899995,24.0
303.4894420001656,24.5
304.0145640000701,28.0
303.44080800004303,25.5
303.52189199998975,24.0
607.2411160003394,24.5
303.6503119999543,29.0
303.494754999876,26.0
303.4352839998901,24.5
303.68392200022936,24.0
607.0741860000417,29.0
303.6601759996265,26.5
303.7032679999247,24.5
303.6406910000369,24.0
303.52144199982285,23.5
303.62088000029325,28.0
303.6475700000301,26.0
303.50970899965614,24.5
303.43847599998116,24.0
303.96335300058126,29.0
303.4840829996392,27.0
303.5501669999212,25.0
303.4453600002453,24.0
303.6363469995558,25.0
303.69665500056,29.5
303.4158029993996,26.0
303.6968610007316,25.0
303.6795499995351,24.0
303.678441000171,25.0
303.66372799966484,29.0
303.46346200071275,26.0
303.7025939999148,24.5
303.38116299919784,24.0
303.613890000619,26.5
303.70444899983704,29.5
303.5810359995812,26.5
303.5427510002628,25.0
303.6882420005277,24.5
303.4506059996784,24.0
303.5761759998277,26.5
607.2166299996898,25.0
607.1916900007054,29.0
303.40843100007623,27.0
303.61967399995774,25.0
303.6260379999876,24.5
303.44944200012833,24.0
303.90849499963224,27.5
607.1206090003252,25.5
303.6188639998436,24.5
303.5069249998778,26.0
303.6475299997255,27.5
303.4863390000537,25.5
304.771254000254,24.5
303.42818500008434,25.5
303.8233629995957,29.5
303.65513200033456,27.0
303.55683099944144,25.5
303.5453989999369,24.5
303.4155320003629,24.0
303.6112449998036,27.5
607.4174480000511,25.5
303.7088839998469,24.5
303.5221600001678,24.0
303.61214600037783,27.5
303.78806899953634,26.5
303.61714500002563,25.0
303.69789000041783,24.0
303.4729319997132,28.0
303.52785500045866,27.5
303.54054699931294,25.5
303.5251950006932,24.5
607.1364349992946,28.5
303.4481640001759,26.0
303.7736659999937,24.5
303.8622310003266,24.0
303.50987400021404,28.5
303.56288799922913,28.0
303.7121480004862,25.5
303.58241000026464,24.5
607.5110139995813,25.0
303.72331500053406,28.5
303.45027699973434,25.5
303.6249919999391,24.5
303.4835919998586,24.0
303.50130300037563,28.0
303.64857899956405,27.5
303.4237810000777,25.5
303.6817309996113,24.5
303.4313570000231,24.0
607.3418169999495,28.0
303.5799990007654,26.0
303.88267399929464,24.5
303.6210489999503,24.0
607.3519109999761,28.5
303.46213700063527,26.0
303.6092929998413,24.5
303.5815669996664,24.0
607.1850049998611,28.5
303.64515700004995,26.5
303.7901130001992,25.0
303.54547400027514,24.5
303.4463710002601,24.0
303.7511479994282,23.5
303.71583299990743,27.0
303.52983900066465,25.5
303.6852049995214,24.5
303.6128989998251,24.0
303.5264830002561,25.5
303.7411569999531,29.0
303.49222999997437,26.0
303.6088500004262,24.5
303.52307999972254,24.0
303.63778499979526,23.5
606.977808999829,26.5
303.9836699999869,29.0
303.6258950000629,25.5
303.4470170000568,24.5
303.6346510006115,24.0
303.5494599994272,23.5
303.5363420005888,27.0
303.68442499917,26.5
303.6464480003342,24.5
303.4170820005238,24.0
303.5089339995757,25.5
303.53710999991745,26.5
303.5598900001496,24.5
303.6727470001206,24.0
303.61371599975973,26.5
303.6329650003463,29.5
303.45706999953836,26.0
303.6276869997382,25.0
303.5603480003774,24.0
303.5308300005272,24.5
303.56489999964833,29.0
303.61457899957895,26.5
303.54604700021446,25.0
303.4471880001947,24.5
303.6272130003199,24.0
303.60184399969876,28.5
303.53076300024986,26.0
303.6487249992788,24.5
303.45729800034314,24.0
303.62560699973255,28.0
303.65621800068766,27.5
303.54533499944955,25.5
303.71858299989253,24.5
303.4407280003652,24.0
303.59259399957955,26.0
303.7457690006122,29.0
303.43144899979234,26.0
303.6551459999755,25.0
303.41296499967575,24.5
607.4310490004718,28.0
303.5007459996268,26.0
303.5517589999363,24.5
607.2364159999415,29.0
303.8814360005781,26.5
303.48636799957603,25.0
303.4533569999039,24.5
303.65413200017065,24.0
910.9736150000244,23.5
1821.6013449998572,23.0
1821.136579000391,22.5
2125.195871000178,22.0
3338.9969159998,21.5
4554.265832999721,21.0
2429.814063999802,22.5
303.60342000052333,27.5
303.4893330000341,30.0
304.0408489992842,31.5
303.3890040004626,32.0
303.57422399986535,33.0
303.50113300047815,31.0
303.87328399997205,27.0
304.02716599963605,25.5
303.29540599975735,25.0
303.6414560005069,24.5
304.0108369998634,24.0
910.8181130001321,26.0
303.65407599974424,27.5
303.59889299981296,25.0
303.4205060005188,24.5
303.5676079997793,24.0
303.6326289996505,27.5
303.6850470006466,26.5
303.54547499958426,25.0
303.4463889999315,24.0
607.2934400001541,23.5
607.2173729995266,28.5
303.6180390007794,26.5
303.6901159994304,25.0
303.4414610005915,24.0
303.5367379998788,23.5
607.3646160000935,27.5
303.3860409995541,25.5
303.62291000038385,24.0
303.4988139998168,23.5
910.9851209996268,23.0
1214.1280749998987,22.5
1821.3897080002353,22.0
2125.1785780005157,21.5
2429.8254379993305,21.0
2732.8279960006475,25.0
303.6468349993229,29.0
303.52127900067717,31.0
303.8084549997002,32.0
303.6574170002714,32.5
303.4263349995017,29.5
303.61583000048995,26.5
303.43481499981135,25.5
303.5244479998946,24.5
303.7055670004338,24.0
607.5375119997188,23.5
606.7807759996504,23.0
607.0999480001628,22.5
1214.3497670004144,22.0
1214.1922789998353,21.5
1518.0972389997914,21.0
1518.1558590000495,20.5
2125.069560999982,20.0
2126.4313199995086,19.5
2731.9922330006957,19.0
2732.197426999919,18.5
3644.339265999384,18.0
1518.1069280002266,23.5
303.63999000005424,27.0
303.4109100000933,22.5
303.5668099997565,20.5
303.6344659999013,19.5
606.9656780008227,19.0
1214.1817669998854,18.5
607.1941959997639,21.0
304.1184130003676,26.0
303.43350199982524,23.5
303.5709379995242,21.0
303.5394230000675,20.0
303.6165610002354,19.5
607.154144000262,21.5
303.52775899972767,23.5
303.5449749995023,21.5
303.46147800050676,20.0
608.0160039998591,21.0
303.66577799990773,26.0
303.4542899997905,22.5
303.73196400050074,26.5
303.5006889998913,29.0
303.5720469998196,30.0
303.560004000552,31.0
303.708884999156,31.5
303.61950100027025,32.0
303.8352199997753,32.5
303.53119800053537,33.0
303.55235399957746,33.5
303.46950899995863,34.0
303.62808200065047,34.5
303.56414799951017,30.0
303.6776210004464,27.0
303.727206999436,26.0
607.0644390005618,30.5
303.66106900013983,32.5
303.4846369996667,28.0
303.5119489999488,26.0
303.58328599948436,29.5
303.5880720000714,27.0
304.72752700001,25.5
303.7220130003989,29.0
303.593142000027,32.0
303.4944890001789,28.0
303.6551639996469,26.0
303.5349050005898,25.0
303.54831099975854,26.0
303.73129699938,30.5
303.5518970005214,30.0
303.4471950000152,27.0
303.845129000023,25.5
303.3967309994623,25.0
303.90862700063735,29.5
303.4212369993329,28.0
303.537871000357,26.0
303.6267800005153,25.0
303.827036999166,24.5
303.6022160006687,29.0
303.4678449993953,27.5
304.5492480006069,25.5
302.9865179993212,25.0
303.53134500049055,26.5
303.64688399992883,28.0
303.5293619995937,26.0
304.55950400047004,25.0
303.7404939997941,24.5
303.34145100042224,24.0
607.5902469996363,23.5
910.1886539999396,23.0
1215.309683999978,22.5
1214.1949760001153,22.0
1518.5775359999388,21.5
1821.4643160002306,21.0
2125.607520000078,21.5
910.7330799996853,22.0
911.7885239999741,21.5
607.040850000456,21.0
911.0636209994555,20.5
1517.9294269997627,20.0
303.5195530001074,23.5
303.7230040002614,27.5
303.6682620001957,30.0
304.64560700021684,31.0
303.598843999207,31.5
303.55455600004643,32.5
303.516111000441,33.0
303.5831420002505,33.5
303.6200649999082,34.5
303.5346969999373,29.5
303.6051340000704,27.0
303.47928099986166,25.5
303.5322650000453,25.0
910.7893759999424,24.5
3036.0948700001463,24.0
607.0473830001429,23.5
1214.7482139999047,23.0
1214.3673589993268,22.5
910.9344070004299,23.0
303.5426899995655,27.5
303.6624190006405,25.0
303.7260940000415,23.5
303.43154899962246,23.0
303.6325880000368,22.5
1821.6839260002598,22.0
2428.4008519994095,21.5
3037.0549450004473,21.0
3644.2613949999213,20.5
4554.98379100021,20.0
4859.811525999568,19.5
5162.067846000195,19.0
3643.276394000277,18.5
4555.0854589995,18.0
3947.7680100006983,17.5
2428.5232989992946,22.5
303.51349399983883,26.0
303.4695200007409,23.0
303.68493499979377,20.5
303.60487399995327,23.5
303.7373010003939,22.0
303.64750299975276,20.5
303.6131069995463,22.5
607.2719849999994,20.5
303.5635839998722,22.0
303.6966760000214,26.0
303.8365250006318,22.5
303.6109619997442,21.0
303.6170100001618,20.0
606.9993489999324,19.5
1518.0028830002993,20.0
303.63490299973637,24.5
303.43465700000525,21.5
303.6595949996263,20.5
303.61462400015444,23.0
303.6145999999717,27.0
304.05266800057143,29.0
303.63669099938124,30.0
303.5432099997997,30.5
303.5374650005251,31.5
303.6603250000626,32.0
303.69559899996966,32.5
303.6235069995746,33.0
303.7989969998598,33.5
303.5971020003781,34.0
607.2917809998617,35.0
607.1958729997277,35.5
303.61177500057966,30.5
304.51626500021666,28.0
304.1662529995665,27.0
303.2653040001169,26.5
303.63697000034153,26.0
303.545053999871,25.5
608.1231609992683,25.0
910.7259310008958,24.5
911.8836949998513,24.0
910.6493529994041,23.5
606.8717980002984,24.0
303.6365289995447,26.0
303.7351710004732,24.5
303.35817299969494,24.0
303.6133409999311,23.5
911.7925780005753,23.0
5160.7840209994465,22.5
3644.8563729999587,22.0
3339.5172420004383,22.5
303.8858700003475,28.0
303.55069499928504,31.0
303.52931500039995,29.5
303.7601830000058,26.0
303.509948999621,24.5
2731.9233870003372,25.0
910.9583820002154,24.5
1215.988793999888,24.0
607.2002779999748,24.5
607.3163489997387,24.0
1821.833143000491,23.5
2125.664446999319,24.0
303.5556230004877,23.5
910.8918359996751,23.0
2730.50260000024,22.5
3639.4715430000797,22.0
3032.60398099944,21.5
3033.4775220006704,21.0
4250.42901299987,20.5
3036.0074629997835,20.0
3340.660868000239,19.5
3642.651863999665,19.0
3035.9301060000435,18.5
3339.203807000071,18.0
3340.767564999871,17.5
2732.4172620000318,22.5
303.4871169999242,19.5
303.5201890002936,18.5
303.63446999993175,18.0
607.1152879996225,17.5
303.7878530006856,18.5
303.49208999983966,23.0
303.4900449998677,20.0
303.7124849995598,25.0
303.4783200006932,21.5
303.5341229997575,22.5
303.7551330002025,26.5
303.5219669993967,23.5
303.6679800003767,21.0
303.5149630000815,24.5
303.5269659999758,22.5
303.6746349995956,20.5
303.5638920003548,20.0
303.7657979996875,19.5
303.3837330006063,22.5
303.63560499995947,22.0
304.82686700019985,20.5
303.7017639996484,21.0
303.565476000309,25.0
303.5231659999117,22.0
303.54495299980044,20.5
303.77558299992234,20.0
607.1853130003437,25.0
303.549812999554,22.0
303.6631089998409,20.5
303.5088980002329,20.0
911.1602370003238,25.0
303.85892899986356,22.0
303.505632000044,20.5
303.5042849993333,20.0
304.09693300072104,20.5
303.8962419992313,25.0
303.7885070005432,22.5
303.47185999993235,27.0
303.519438999705,29.0
303.55519500002265,30.0
303.44695700053126,30.5
303.723610999994,30.0
303.5358069995418,25.5
304.3028349997476,24.0
303.56362300086766,23.0
607.2024909993634,28.0
303.7665920006111,25.0
303.6069329995662,23.5
303.6361929997802,24.5
304.6823180001229,26.5
303.4699680004269,24.0
303.6233259998262,26.0
303.6210390003398,29.0
303.69625799916685,25.0
303.7926620002836,23.5
303.4456230001524,22.5
607.4727440001443,22.0
607.2241749996319,21.5
1214.4946039998904,21.0
1214.3775190003216,20.5
2429.8102629994974,20.0
1517.9716520002112,19.5
2125.085611000657,19.0
2733.4428269993514,18.5
607.402212000452,21.0
303.6432149996981,25.5
303.5638500005007,28.0
303.73141599912196,29.0
303.5615610005334,29.5
303.54913299996406,30.5
303.5393730001524,31.0
303.6257759993896,31.5
303.6458710003644,32.0
304.558526000008,32.5
303.6578449998051,33.0
303.553319000639,28.5
303.54374499991536,26.0
303.51562799979,25.0
303.42870199959725,28.5
304.7315950002521,31.5
303.4889690000564,27.5
303.5289319995791,25.5
303.6099440008402,27.0
303.5364879993722,31.0
303.58715200051665,33.0
303.5811339998618,33.5
303.62053900025785,34.0
303.4533639997244,33.5
303.76261899992824,29.5
303.4247289998457,28.0
303.76895099971443,27.0
303.60115100070834,26.5
607.220247999765,26.0
1214.5629829997197,25.5
3339.5881489999592,25.0
303.63479000050575,24.5
303.640912999399,24.0
303.6097820000723,23.5
607.1282900003716,23.0
608.1437889998779,22.5
1214.3646210003644,22.0
1215.4580629998818,21.5
1822.9812209997326,21.0
1821.822172000073,20.5
2733.5304039996117,20.0
3036.093478000723,19.5
2733.5781539995223,19.0
3038.607224999927,18.5
4250.612083000131,18.0
3339.7616779999807,17.5
2126.1148950001225,18.0
303.70183399971575,23.5
303.5759470006451,23.0
303.49189399927855,20.5
303.4325190000236,19.0
303.5305420001969,18.5
607.1134770000353,18.0
1821.6408970002085,23.0
303.4536489993334,20.5
303.5511310007423,19.0
303.62963599991053,18.5
606.9437600001693,18.0
910.7568219993263,22.0
303.7218100000173,20.0
303.7286510001868,19.0
303.4569480000064,18.5
303.49143300019205,18.0
303.52373399958014,20.5
303.64763000048697,21.0
303.55133099947125,19.5
303.63702900055796,18.5
606.9764350000769,18.0
303.7632829993963,22.0
303.7098890002817,23.0
303.6343179997057,20.5
303.685007000342,19.5
303.790474999696,19.0
303.7819230007008,18.5
606.9879479994997,21.5
303.68255299981683,26.0
304.24651600047946,27.5
303.3992510000244,28.5
303.58021199982613,29.5
303.567018000409,30.0
303.52568299975246,30.5
303.4391080001369,31.0
303.62185399979353,31.5
303.95909699983895,26.5
304.88608799967915,24.0
303.7861040001735,23.0
303.5601399997249,22.5
303.43708600010723,22.0
607.0562880001962,21.5
607.1824610000476,21.0
911.5931379999965,20.5
1216.229698999785,20.0
1215.573794000782,21.5
303.5837199995294,26.5
303.55167900025845,25.5
303.5410489998758,22.5
303.4970559999347,21.5
304.5923939999193,20.5
607.042566999793,20.0
910.8818500004709,20.5
303.5974519997835,23.0
303.6436799997464,21.0
303.6451220000163,20.5
303.4628309998661,20.0
303.6635910002515,23.5
303.5539680002257,22.0
303.55957099981606,21.0
303.6287700003013,20.5
303.43314300011843,20.0
303.5379639994353,22.5
607.1913140006363,21.0
303.6273839995265,20.5
303.5392580004409,20.0
303.6114429999143,23.0
303.7166949994862,23.5
303.57385999988765,21.5
303.6385850002989,21.0
303.6097130002454,20.5
303.5490149995312,20.0
910.9962840005755,23.5
303.7121580000967,23.0
303.4305579997599,21.5
303.55872599966824,21.0
303.7351740002632,20.5
2731.810421000235,20.0
911.772915000096,19.5
2125.051691999659,19.0
2733.2849329998717,18.5
911.0115400003269,24.5
303.5242240000516,28.0
303.58482699934393,29.5
303.5579690001905,30.5
303.9498819997534,31.0
303.20692400075495,32.0
608.1680049998686,26.5
303.4687329996377,24.5
303.57958899997175,24.0
303.9520669998601,23.5
303.3607160001993,23.0
3642.932570000179,22.5
303.52222799975425,22.0
303.5599870001897,23.5
303.6270199995488,29.0
303.5851150006056,26.0
303.7889179997146,25.5
303.542229000479,30.0
303.49190699961036,26.5
607.158521999605,27.5
303.5385590000078,25.0
303.72423100005835,24.0
304.44472100026906,26.5
303.6324100000784,28.5
303.4499850003049,25.5
303.521765999496,26.5
303.6781740002334,28.5
303.65646000020206,25.5
303.7195290001109,24.5
304.12692999932915,24.0
303.6186530003324,29.0
303.43738400004804,26.0
303.66473099961877,24.5
303.81469100061804,24.0
303.5210059992969,26.5
303.78206200059503,27.5
303.59231199976057,25.0
303.41432399954647,24.5
303.61672000028193,24.0
303.8326530000195,23.5
303.59802300017327,28.0
303.5080749997869,25.0
303.5720979999751,24.0
303.5230029998347,23.5
608.1745470007882,23.0
303.5531969992444,27.5
303.5452540004626,26.0
303.6463280003518,24.5
303.6073149992153,23.5
303.4365530004725,26.0
607.1049140002578,24.5
303.6359599996358,23.5
607.0028149997815,23.0
910.9242440005764,22.5
1517.8059719996527,22.0
1517.847082999535,21.5
2429.7492870008573,21.0
2428.7356289997697,20.5
2428.393211999908,20.0
3035.9059359999374,19.5
3036.087728999555,19.0
3036.7160180006176,18.5
3947.299043999985,18.0
3645.678988999687,17.5
1214.3775909999385,19.5
303.72248800005764,20.0
303.52315900009125,19.0
303.5348239997402,18.0
1214.0947000002488,17.5
910.8278160002083,22.0
303.62139100022614,21.5
303.4275969993323,19.5
303.55285499989986,19.0
303.5096800001338,18.5
303.8296110006049,18.0
1822.3317169994116,20.5
303.62343899998814,23.0
303.4465819997713,20.0
303.5284900004044,19.0
304.6667330004275,18.5
910.5978949991986,18.0
607.0590450000018,20.5
304.64983300026506,23.5
303.4545219996944,20.5
303.59416000079364,19.5
303.5935569992289,19.0
303.65573500003666,18.5
607.4241120005026,18.0
303.7718329997733,22.0
303.54880400002,26.0
303.5463960003108,28.0
303.5183669999242,29.0
303.68746299948543,29.5
303.7288830000907,30.0
303.9208110002801,31.0
607.2251880001277,32.0
607.5032869996503,32.5
304.97606800030917,33.0
303.6106799999252,33.5
607.0929420003667,34.0
303.5657309992239,34.5
607.16347900033,35.0
303.47147100046277,34.5
303.951080000028,29.5
303.50178699940443,27.5
303.52600099984556,26.5
303.77682000026107,26.0
303.57037500012666,25.5
304.46692200005054,25.0
607.1652549998835,24.5
607.1686260001734,24.0
607.233324999921,23.5
910.6542459996417,23.0
910.7068890007213,22.5
1214.3403519997373,22.0
1517.7600929997861,22.5
1214.0470160003752,23.0
303.61375499982387,22.5
607.0706350002438,22.0
304.81518099922687,21.5
1214.1945500001311,21.0
1518.8785749999806,20.5
2124.939058000222,20.0
1214.6898689996451,22.0
303.68926100060344,26.5
303.5756939994171,29.0
303.65867800079286,30.5
304.4858329994604,31.0
303.55827100016177,32.0
303.52818099968135,32.5
303.5342520000413,33.0
303.8853310002014,33.5
304.106556000188,34.0
303.48520599957556,34.5
607.1025400003418,35.0
303.6404539998621,35.5
303.52724500000477,31.0
303.6033859997988,28.5
303.4325040001422,27.5
303.6198030002415,26.5
303.4464619997889,26.0
607.1190510001034,25.5
607.5403340002522,25.0
606.9640739997849,24.5
607.573490999639,27.0
304.7299890005961,30.5
303.6945949997753,27.0
303.6530900001526,25.5
303.4328779997304,25.0
303.6253589997068,24.5
607.3121530003846,24.0
607.0814640000463,25.0
303.6767600001767,30.0
303.6325449999422,27.5
303.6415969999507,26.0
304.02281599957496,25.5
1215.0886450000107,25.0
303.1350460005924,24.5
607.0972170000896,24.0
3643.627284999937,24.5
607.4153789998963,25.0
303.5838749995455,25.5
303.6774559998885,25.0
608.3895570002496,24.5
911.253039999865,24.0
1517.4684720002115,23.5
5769.6862880000845,23.0
3643.8900539996102,22.5
2733.1207510000095,22.0
3037.2439210005105,21.5
3642.6248119995,21.0
3340.6489909999073,20.5
3644.2958949999884,20.0
303.65057600010186,22.5
303.63443400058895,24.5
303.44028199929744,22.0
303.5791980000213,21.5
303.6856710007414,21.0
303.47366899996996,20.5
608.3405329994857,21.5
303.60810700058937,23.5
303.43807399924845,22.0
303.52711200062186,21.0
608.3215419994667,22.5
303.70354600064456,25.0
303.4739779997617,22.5
303.64092899952084,21.5
303.4465770004317,21.0
910.8159139994532,23.0
303.64857600070536,25.0
303.5554529996589,22.5
303.7330290004611,21.5
607.0236129993573,21.0
607.1329680001363,23.5
303.7078970000148,24.5
303.4456299999729,22.5
303.6342700002715,21.5
606.9933989997953,22.0
303.7514709997922,26.0
303.59280500002205,23.0
303.6003700001165,22.0
303.61288900021464,21.5
607.0866240002215,21.0
303.5463789999485,22.0
303.6677129995078,25.5
303.51659299992025,23.0
303.6189149999991,22.0
303.43779900018126,21.5
607.1810280000791,25.0
303.43576699960977,24.5
304.58315300010145,22.5
303.6531690005213,22.0
303.4383809994906,21.5
607.401817000471,21.0
303.76867400016636,26.0
303.5456900000572,23.5
303.61417999956757,22.5
303.729406000115,21.5
607.1292350003496,24.5
606.9933110000566,22.5
